age,purchase_history,rating,current_merchant_id,bonus_to_offer
36.0,"[['garden and outdoor', 3893.6], ['art and crafts', 850.6], ['music', 4419.3], ['travel and leisure', 1195.5], ['art and crafts', 883.6], ['music', 4409.2], ['travel and leisure', 7278.6], ['automotive', 16687.2], ['art and crafts', 459.0], ['office supplies', 2717.9], ['office supplies', 4546.2], ['pet supplies', 236.5], ['travel and leisure', 5024.9], ['office supplies', 8412.9], ['music', 6571.7], ['travel and leisure', 8427.9], ['art and crafts', 166.3], ['pet supplies', 226.5], ['art and crafts', 654.8], ['travel and leisure', 7055.0], ['pet supplies', 445.7], ['pet supplies', 829.5], ['automotive', 80187.0], ['art and crafts', 409.8], ['pet supplies', 355.3], ['music', 2855.4], ['pet supplies', 173.3], ['office supplies', 1499.2], ['baby and kids', 609.7], ['garden and outdoor', 5856.3], ['music', 8539.1], ['office supplies', 6033.3]]",4.250605311480389,901,welcome
31.0,"[['garden and outdoor', 17452.5], ['art and crafts', 59.5], ['garden and outdoor', 8890.6], ['garden and outdoor', 760.8], ['travel and leisure', 5221.9], ['garden and outdoor', 774.8], ['garden and outdoor', 12300.5], ['party supplies', 511.5]]",4.909725811370678,332,welcome
50.0,"[['fashion', 5296.1], ['beauty and personal care', 173.1], ['beauty and personal care', 21.1], ['home and kitchen', 19979.6], ['beauty and personal care', 457.5], ['fashion', 7001.1], ['fashion', 3303.5], ['home and kitchen', 13409.3], ['home and kitchen', 10438.3], ['electronics', 3323.8], ['electronics', 8321.7], ['electronics', 7397.9], ['fashion', 9803.5], ['fashion', 6222.5], ['fashion', 2177.6], ['beauty and personal care', 86.3], ['electronics', 6418.3], ['fashion', 1034.1], ['sports and fitness', 1583.3], ['beauty and personal care', 438.1], ['fashion', 9761.2], ['electronics', 4702.3], ['sports and fitness', 90.1], ['toys and games', 829.6]]",4.685705390446919,474,early-access
20.0,"[['health and wellness', 260.5], ['office supplies', 6267.6], ['automotive', 67080.0], ['pet supplies', 258.8], ['automotive', 53528.3], ['pet supplies', 510.5], ['health and wellness', 825.7], ['automotive', 92020.4], ['food and beverages', 60.2], ['books and media', 993.6], ['pet supplies', 347.5], ['pet supplies', 418.9], ['food and beverages', 2.2], ['office supplies', 883.9], ['automotive', 92131.3], ['automotive', 14985.0], ['office supplies', 4954.9], ['pet supplies', 879.6], ['health and wellness', 742.6], ['office supplies', 1617.0], ['automotive', 68065.3], ['automotive', 20492.3], ['health and wellness', 714.4], ['music', 9802.1], ['health and wellness', 560.8], ['office supplies', 1358.5], ['health and wellness', 301.8], ['automotive', 20116.5], ['automotive', 95090.0], ['office supplies', 3758.9], ['office supplies', 3725.4], ['automotive', 13339.6], ['pet supplies', 53.9], ['books and media', 781.0], ['health and wellness', 260.0], ['office supplies', 9578.4], ['office supplies', 9710.6], ['food and beverages', 63.8], ['music', 5830.2], ['pet supplies', 427.5]]",4.955715273067128,463,loyalty
41.0,"[['art and crafts', 66.6], ['baby and kids', 125.8], ['industrial and scientific', 20692.1], ['education and learning', 669.2], ['garden and outdoor', 6741.1], ['art and crafts', 602.2], ['industrial and scientific', 45259.1], ['garden and outdoor', 2414.7], ['garden and outdoor', 1195.7], ['garden and outdoor', 8848.3], ['industrial and scientific', 11177.9], ['garden and outdoor', 2158.5], ['industrial and scientific', 2539.6], ['education and learning', 8794.0], ['party supplies', 689.7], ['industrial and scientific', 64599.3], ['garden and outdoor', 6921.0], ['party supplies', 306.3], ['baby and kids', 792.0], ['industrial and scientific', 13112.0], ['art and crafts', 257.2], ['industrial and scientific', 27982.6], ['education and learning', 725.1], ['education and learning', 6389.5], ['industrial and scientific', 14048.8], ['baby and kids', 901.5], ['education and learning', 4538.9], ['baby and kids', 189.9], ['industrial and scientific', 67387.3], ['education and learning', 668.2], ['education and learning', 3882.6], ['art and crafts', 837.5], ['art and crafts', 246.6], ['party supplies', 649.0], ['party supplies', 841.3], ['party supplies', 837.0], ['party supplies', 648.4], ['garden and outdoor', 1864.3], ['pet supplies', 876.0], ['art and crafts', 438.6], ['industrial and scientific', 57319.1], ['party supplies', 309.8]]",4.598709197510666,145,welcome
31.0,"[['industrial and scientific', 29906.1], ['garden and outdoor', 18662.7], ['art and crafts', 819.1], ['garden and outdoor', 8528.7], ['education and learning', 9585.5], ['art and crafts', 742.5], ['baby and kids', 121.2], ['travel and leisure', 9415.8], ['industrial and scientific', 66470.5], ['industrial and scientific', 2417.4], ['baby and kids', 275.3], ['office supplies', 4719.9], ['travel and leisure', 3028.9], ['baby and kids', 948.5], ['garden and outdoor', 15841.5], ['travel and leisure', 1478.5], ['garden and outdoor', 16057.9], ['travel and leisure', 7430.0], ['industrial and scientific', 76716.2], ['baby and kids', 672.9]]",4.803930619816509,429,early-access
19.0,"[['health and wellness', 540.2], ['music', 4624.9], ['automotive', 35900.7], ['food and beverages', 82.7], ['office supplies', 2323.3], ['office supplies', 6878.1], ['office supplies', 2841.4], ['music', 2048.8], ['office supplies', 7627.2], ['office supplies', 6503.7], ['pet supplies', 964.4], ['music', 3910.1], ['music', 342.9], ['travel and leisure', 9932.4], ['automotive', 26104.1], ['pet supplies', 558.3], ['music', 5212.2], ['automotive', 38550.7], ['automotive', 14509.5], ['office supplies', 5746.6], ['automotive', 44523.8], ['music', 1445.2], ['food and beverages', 9.1], ['pet supplies', 327.0], ['office supplies', 3379.4], ['office supplies', 4871.2], ['food and beverages', 60.2], ['health and wellness', 442.8], ['pet supplies', 452.8], ['health and wellness', 581.7], ['automotive', 62199.0], ['music', 8100.8], ['travel and leisure', 3675.4], ['travel and leisure', 2178.6], ['health and wellness', 668.6], ['pet supplies', 801.4], ['automotive', 30589.1], ['food and beverages', 88.0], ['office supplies', 5411.2], ['health and wellness', 366.4], ['health and wellness', 907.1], ['office supplies', 5675.0], ['automotive', 41358.6], ['automotive', 57798.0], ['automotive', 53009.1], ['pet supplies', 749.8], ['office supplies', 2826.0]]",3.019740106150998,894,up-sell
34.0,"[['toys and games', 563.5], ['toys and games', 527.3], ['home and kitchen', 18040.8], ['sports and fitness', 3257.2], ['sports and fitness', 3622.6], ['food and beverages', 72.3], ['fashion', 4868.7], ['home and kitchen', 14157.6], ['home and kitchen', 12813.0], ['beauty and personal care', 100.7], ['fashion', 5717.6], ['sports and fitness', 168.0], ['beauty and personal care', 142.8], ['toys and games', 372.7], ['sports and fitness', 144.3], ['toys and games', 989.6], ['books and media', 458.5], ['books and media', 846.4], ['sports and fitness', 2974.3], ['home and kitchen', 11464.0], ['home and kitchen', 785.8], ['toys and games', 329.2], ['sports and fitness', 2175.3], ['sports and fitness', 3648.9], ['toys and games', 211.0], ['beauty and personal care', 380.3], ['food and beverages', 69.2], ['toys and games', 131.5], ['sports and fitness', 2686.4]]",3.2409692205185463,807,gift
26.0,"[['garden and outdoor', 10478.9], ['art and crafts', 919.7], ['baby and kids', 482.2], ['party supplies', 584.0], ['baby and kids', 496.8], ['garden and outdoor', 15975.9], ['travel and leisure', 1891.8], ['baby and kids', 811.9], ['art and crafts', 208.5], ['garden and outdoor', 12458.2], ['garden and outdoor', 1887.0], ['industrial and scientific', 82700.8], ['baby and kids', 405.5], ['art and crafts', 852.9], ['baby and kids', 324.3], ['industrial and scientific', 73067.2], ['art and crafts', 95.2], ['travel and leisure', 9819.1], ['garden and outdoor', 14487.1], ['industrial and scientific', 89673.6], ['office supplies', 1999.9], ['garden and outdoor', 2415.8], ['travel and leisure', 9495.3]]",3.4617610553677416,390,discount
36.0,"[['sports and fitness', 2345.2], ['electronics', 3152.1], ['beauty and personal care', 379.4], ['food and beverages', 5.2], ['electronics', 7823.6], ['fashion', 9472.0], ['electronics', 8712.5], ['home and kitchen', 18134.8], ['fashion', 9441.1], ['home and kitchen', 2932.3], ['home and kitchen', 13389.4], ['electronics', 1927.5], ['beauty and personal care', 158.2], ['electronics', 2017.2], ['electronics', 4625.5], ['electronics', 8344.2], ['electronics', 9616.2], ['fashion', 3530.8], ['home and kitchen', 559.0], ['fashion', 2569.7], ['beauty and personal care', 216.5], ['beauty and personal care', 132.9], ['home and kitchen', 17655.1], ['fashion', 3466.8], ['sports and fitness', 2408.9], ['electronics', 8006.8], ['fashion', 4535.0], ['fashion', 6138.0], ['fashion', 8829.0], ['fashion', 7524.8], ['fashion', 8156.4], ['sports and fitness', 209.5], ['fashion', 4443.6], ['sports and fitness', 1513.4], ['electronics', 463.0]]",4.899851047436135,409,loyalty
31.0,"[['sports and fitness', 4640.0], ['toys and games', 951.4], ['automotive', 22096.5], ['toys and games', 648.2], ['food and beverages', 67.1], ['sports and fitness', 4868.6], ['sports and fitness', 4526.0], ['health and wellness', 737.5], ['food and beverages', 39.3], ['home and kitchen', 14958.1], ['home and kitchen', 6517.6], ['books and media', 565.9], ['fashion', 7714.3], ['books and media', 447.3], ['home and kitchen', 4426.8], ['home and kitchen', 1474.1], ['beauty and personal care', 17.9], ['beauty and personal care', 83.7], ['home and kitchen', 9813.0], ['food and beverages', 27.7], ['toys and games', 394.5], ['food and beverages', 27.0], ['books and media', 840.2], ['toys and games', 537.1], ['food and beverages', 48.2], ['books and media', 386.1], ['health and wellness', 421.7], ['sports and fitness', 3895.0], ['books and media', 869.6], ['sports and fitness', 4087.0], ['toys and games', 673.7], ['health and wellness', 780.1], ['books and media', 503.3], ['home and kitchen', 5390.5], ['sports and fitness', 1461.4], ['sports and fitness', 4955.9], ['home and kitchen', 10834.3], ['sports and fitness', 4427.3], ['books and media', 775.6], ['beauty and personal care', 333.7], ['electronics', 436.0]]",3.8508200656267713,14,
34.0,"[['health and wellness', 664.6], ['food and beverages', 8.3], ['health and wellness', 986.7], ['food and beverages', 61.4], ['health and wellness', 750.8], ['food and beverages', 51.4], ['office supplies', 7365.4], ['health and wellness', 676.6], ['pet supplies', 508.5], ['office supplies', 1446.2], ['office supplies', 5110.7]]",3.934939463873186,444,cashback
38.0,[],3.282164113759853,154,loyalty
29.0,"[['garden and outdoor', 12247.2], ['travel and leisure', 9729.2], ['garden and outdoor', 13939.4], ['garden and outdoor', 11818.1], ['music', 8693.5], ['pet supplies', 40.9], ['baby and kids', 882.5], ['music', 959.2], ['garden and outdoor', 354.6], ['travel and leisure', 870.4], ['office supplies', 6573.8], ['travel and leisure', 5497.8], ['travel and leisure', 7458.4], ['music', 7450.9], ['baby and kids', 336.0], ['party supplies', 935.9], ['pet supplies', 818.7], ['art and crafts', 729.0], ['baby and kids', 346.4], ['office supplies', 1069.0], ['art and crafts', 604.4], ['music', 5395.6], ['art and crafts', 18.5], ['garden and outdoor', 625.6], ['baby and kids', 767.7], ['baby and kids', 388.6], ['music', 2065.4], ['travel and leisure', 1707.3], ['party supplies', 680.1], ['baby and kids', 290.3], ['garden and outdoor', 6504.8], ['art and crafts', 485.0], ['travel and leisure', 4442.9], ['garden and outdoor', 16795.7], ['office supplies', 5615.0], ['garden and outdoor', 18852.7], ['baby and kids', 381.7], ['art and crafts', 834.6], ['baby and kids', 670.7], ['music', 9836.6], ['music', 3338.0], ['music', 7370.2], ['travel and leisure', 6534.1], ['party supplies', 674.8], ['art and crafts', 684.0], ['travel and leisure', 2496.8], ['party supplies', 239.4], ['art and crafts', 437.5], ['music', 2881.5]]",4.897742570871983,968,up-sell
45.0,"[['art and crafts', 754.8], ['baby and kids', 22.7], ['art and crafts', 392.7], ['party supplies', 607.4], ['garden and outdoor', 19867.5], ['travel and leisure', 7766.9], ['office supplies', 4589.3], ['music', 6520.8], ['pet supplies', 473.7], ['travel and leisure', 6491.0], ['baby and kids', 935.4], ['art and crafts', 890.4]]",3.462362175616689,222,
64.0,"[['home and kitchen', 512.4], ['beauty and personal care', 313.6], ['toys and games', 346.3]]",4.731471910797245,97,gift
33.0,"[['books and media', 995.8], ['automotive', 14127.2], ['home and kitchen', 6888.0], ['toys and games', 583.2], ['fashion', 6173.1], ['toys and games', 566.4], ['food and beverages', 9.5], ['health and wellness', 678.4], ['toys and games', 945.2], ['home and kitchen', 9567.5], ['food and beverages', 19.9], ['food and beverages', 66.7], ['sports and fitness', 4961.3], ['health and wellness', 647.2], ['home and kitchen', 1660.6], ['automotive', 25502.2], ['sports and fitness', 1996.2], ['books and media', 689.5], ['books and media', 310.9], ['food and beverages', 22.2], ['books and media', 821.2], ['books and media', 862.6], ['beauty and personal care', 458.7], ['sports and fitness', 1702.6], ['food and beverages', 1.4], ['books and media', 810.0], ['sports and fitness', 4601.2], ['toys and games', 840.8], ['sports and fitness', 1246.5], ['books and media', 86.6]]",4.310476340779889,400,early-access
29.0,"[['baby and kids', 918.6], ['art and crafts', 17.4], ['garden and outdoor', 12748.5], ['education and learning', 7329.8], ['party supplies', 76.8], ['industrial and scientific', 82338.5], ['industrial and scientific', 51794.5], ['baby and kids', 739.0], ['art and crafts', 588.7], ['industrial and scientific', 78018.0], ['garden and outdoor', 19152.3], ['baby and kids', 629.1], ['baby and kids', 445.5], ['industrial and scientific', 74566.6], ['baby and kids', 468.5], ['garden and outdoor', 17580.2], ['baby and kids', 253.5], ['art and crafts', 936.6], ['baby and kids', 286.4], ['art and crafts', 247.6], ['garden and outdoor', 18003.0], ['party supplies', 698.5], ['baby and kids', 197.7], ['baby and kids', 377.3], ['party supplies', 827.2], ['industrial and scientific', 86497.4], ['music', 3756.8], ['industrial and scientific', 74663.0], ['music', 9301.1], ['industrial and scientific', 45028.7], ['art and crafts', 567.0], ['baby and kids', 732.0], ['garden and outdoor', 3665.4], ['party supplies', 987.2], ['industrial and scientific', 92114.2], ['industrial and scientific', 13582.8], ['industrial and scientific', 27212.5], ['industrial and scientific', 2496.1], ['industrial and scientific', 97144.9]]",4.178432604834095,153,up-sell
22.0,"[['travel and leisure', 621.0], ['pet supplies', 295.0], ['pet supplies', 907.5], ['automotive', 17384.1]]",4.861602003664429,345,cashback
26.0,"[['garden and outdoor', 173.5], ['travel and leisure', 8854.0], ['office supplies', 2915.5], ['travel and leisure', 4130.7], ['office supplies', 9312.5], ['baby and kids', 494.7], ['music', 8473.6], ['garden and outdoor', 6993.1], ['office supplies', 9164.8], ['music', 1207.5], ['art and crafts', 482.2], ['music', 8868.9], ['garden and outdoor', 11677.3], ['music', 4533.3], ['travel and leisure', 5945.0], ['garden and outdoor', 11186.9], ['art and crafts', 229.4], ['art and crafts', 772.9], ['garden and outdoor', 7351.5], ['garden and outdoor', 1888.8], ['office supplies', 2500.3], ['pet supplies', 831.5], ['art and crafts', 983.3], ['garden and outdoor', 18439.0], ['travel and leisure', 4139.9], ['office supplies', 629.9], ['travel and leisure', 3520.9], ['art and crafts', 694.0], ['travel and leisure', 9851.8], ['garden and outdoor', 13881.1], ['garden and outdoor', 4088.5], ['travel and leisure', 2229.9], ['music', 7571.2], ['travel and leisure', 6238.1], ['office supplies', 1179.5], ['music', 2998.0], ['music', 8934.3], ['music', 4345.2]]",4.313418984722312,22,welcome
29.0,"[['automotive', 12005.4], ['office supplies', 3068.9]]",2.846890066856213,401,
20.0,"[['education and learning', 7701.7], ['garden and outdoor', 4215.4], ['industrial and scientific', 34485.5], ['garden and outdoor', 19786.6], ['education and learning', 3236.3], ['industrial and scientific', 11783.4], ['party supplies', 472.7], ['garden and outdoor', 1528.7], ['party supplies', 53.6], ['education and learning', 5176.9], ['party supplies', 267.8], ['education and learning', 9327.8], ['education and learning', 5223.5], ['industrial and scientific', 62149.6], ['industrial and scientific', 51490.1], ['party supplies', 8.6], ['party supplies', 978.1], ['baby and kids', 620.5], ['industrial and scientific', 91797.0], ['industrial and scientific', 78530.9], ['industrial and scientific', 89762.2], ['industrial and scientific', 83906.8], ['party supplies', 130.4], ['industrial and scientific', 45329.9], ['party supplies', 123.7], ['party supplies', 989.3], ['travel and leisure', 6268.4], ['party supplies', 636.0], ['party supplies', 987.3], ['industrial and scientific', 68485.8], ['industrial and scientific', 55471.0], ['party supplies', 704.5], ['party supplies', 958.2], ['education and learning', 1684.5], ['industrial and scientific', 67437.6], ['baby and kids', 15.6], ['industrial and scientific', 77734.9], ['education and learning', 8525.3]]",3.9610845057054354,162,gift
22.0,"[['party supplies', 986.9], ['baby and kids', 57.8], ['industrial and scientific', 34608.0], ['party supplies', 355.3], ['garden and outdoor', 9876.8], ['party supplies', 717.8], ['industrial and scientific', 58666.5], ['education and learning', 603.5], ['garden and outdoor', 10736.8], ['party supplies', 641.3], ['baby and kids', 934.2], ['party supplies', 258.0], ['industrial and scientific', 50417.0], ['garden and outdoor', 13215.6], ['baby and kids', 598.3], ['industrial and scientific', 3240.3], ['industrial and scientific', 29250.7], ['art and crafts', 425.1], ['education and learning', 6534.7], ['art and crafts', 516.3], ['party supplies', 340.7], ['industrial and scientific', 21240.2], ['party supplies', 793.1], ['party supplies', 812.2], ['art and crafts', 593.1], ['education and learning', 5088.2], ['baby and kids', 481.3]]",4.420527588607838,849,
40.0,"[['food and beverages', 75.4], ['home and kitchen', 2342.8], ['health and wellness', 409.9], ['food and beverages', 63.8], ['sports and fitness', 984.3], ['sports and fitness', 3409.6], ['health and wellness', 25.7], ['toys and games', 176.3], ['home and kitchen', 1261.5], ['sports and fitness', 3818.6], ['home and kitchen', 3322.4], ['toys and games', 814.5], ['books and media', 631.9], ['food and beverages', 36.5], ['food and beverages', 69.4], ['electronics', 8251.5], ['toys and games', 595.5], ['sports and fitness', 3299.4], ['books and media', 56.2], ['home and kitchen', 16561.1], ['books and media', 526.4], ['toys and games', 72.7], ['toys and games', 143.5], ['fashion', 6312.0], ['home and kitchen', 14298.8], ['home and kitchen', 14435.8], ['books and media', 559.8], ['books and media', 997.4], ['toys and games', 606.2], ['health and wellness', 894.4], ['home and kitchen', 19164.1], ['toys and games', 227.3], ['toys and games', 834.7], ['fashion', 1895.2], ['toys and games', 29.2], ['home and kitchen', 14508.1], ['home and kitchen', 120.3], ['home and kitchen', 2067.1], ['toys and games', 530.3], ['toys and games', 339.0], ['toys and games', 157.3], ['books and media', 915.3], ['home and kitchen', 3191.4]]",3.5889175915714766,978,discount
23.0,"[['party supplies', 483.6], ['industrial and scientific', 11890.1], ['party supplies', 801.5], ['party supplies', 461.3], ['garden and outdoor', 1663.5], ['industrial and scientific', 47928.7], ['industrial and scientific', 77065.3], ['industrial and scientific', 27732.2], ['party supplies', 889.8], ['industrial and scientific', 62826.3], ['art and crafts', 552.2], ['education and learning', 9096.7], ['party supplies', 631.2]]",3.574756893040562,233,
25.0,"[['fashion', 604.8], ['fashion', 631.9], ['fashion', 2303.9], ['fashion', 5798.4], ['sports and fitness', 4699.6], ['home and kitchen', 5800.8], ['electronics', 7613.3], ['beauty and personal care', 304.8], ['beauty and personal care', 479.9], ['electronics', 5080.6], ['home and kitchen', 375.0], ['fashion', 5073.0], ['beauty and personal care', 37.3], ['beauty and personal care', 371.4], ['fashion', 1106.6], ['fashion', 552.6], ['electronics', 8502.6], ['home and kitchen', 16746.0]]",3.9773461337218343,194,up-sell
26.0,"[['home and kitchen', 7756.2], ['fashion', 3530.4], ['beauty and personal care', 493.4], ['electronics', 2194.3], ['beauty and personal care', 185.8], ['beauty and personal care', 391.4], ['electronics', 7476.0], ['beauty and personal care', 384.9], ['electronics', 7305.7], ['beauty and personal care', 69.4]]",4.578604583077397,621,cashback
27.0,"[['books and media', 220.8], ['home and kitchen', 18072.5], ['books and media', 281.4], ['fashion', 927.4], ['sports and fitness', 1293.2], ['fashion', 8076.1], ['home and kitchen', 9824.0], ['food and beverages', 59.1], ['toys and games', 487.5], ['toys and games', 293.4], ['sports and fitness', 2894.2], ['home and kitchen', 6812.1], ['books and media', 501.4], ['sports and fitness', 2658.2], ['sports and fitness', 2694.3], ['home and kitchen', 11090.7], ['home and kitchen', 2198.2], ['fashion', 8017.8], ['beauty and personal care', 250.4], ['fashion', 1724.7], ['beauty and personal care', 411.7], ['home and kitchen', 15162.7], ['food and beverages', 83.0], ['home and kitchen', 18415.4], ['home and kitchen', 5184.0], ['beauty and personal care', 321.2], ['fashion', 3112.3], ['sports and fitness', 4448.5], ['home and kitchen', 1842.8]]",4.76059223404094,511,up-sell
27.0,"[['art and crafts', 594.0], ['garden and outdoor', 2748.0], ['garden and outdoor', 7105.5], ['music', 1449.5], ['travel and leisure', 7853.3], ['music', 3057.5], ['baby and kids', 633.0], ['travel and leisure', 6594.6], ['music', 9064.0], ['travel and leisure', 2080.9], ['music', 6313.8], ['garden and outdoor', 15340.0], ['garden and outdoor', 6643.6], ['art and crafts', 100.2], ['art and crafts', 197.3], ['music', 9027.5], ['party supplies', 959.1], ['garden and outdoor', 12034.3], ['garden and outdoor', 10929.3], ['travel and leisure', 8892.3], ['art and crafts', 808.9], ['travel and leisure', 6540.8], ['travel and leisure', 9338.0], ['baby and kids', 955.8], ['travel and leisure', 7388.6], ['art and crafts', 934.3], ['music', 3864.5], ['baby and kids', 964.4], ['art and crafts', 160.1], ['industrial and scientific', 82565.6], ['garden and outdoor', 903.7], ['music', 8029.0], ['garden and outdoor', 7219.7], ['party supplies', 468.5]]",4.714210476666513,445,discount
27.0,"[['pet supplies', 406.2], ['pet supplies', 351.1], ['automotive', 70183.1], ['books and media', 754.5], ['books and media', 576.8], ['food and beverages', 83.6], ['food and beverages', 83.9], ['food and beverages', 68.4], ['books and media', 360.9], ['pet supplies', 967.3], ['food and beverages', 39.7], ['toys and games', 117.1], ['books and media', 663.1], ['health and wellness', 767.7], ['sports and fitness', 4671.4], ['health and wellness', 143.5], ['health and wellness', 128.4], ['automotive', 72590.9], ['food and beverages', 66.1], ['health and wellness', 406.9], ['sports and fitness', 2832.7], ['pet supplies', 97.0], ['health and wellness', 450.0], ['health and wellness', 696.7], ['health and wellness', 689.4], ['automotive', 42263.4], ['pet supplies', 810.8], ['office supplies', 6220.1], ['pet supplies', 778.8], ['health and wellness', 807.1], ['automotive', 49838.3], ['health and wellness', 365.9], ['pet supplies', 553.8], ['books and media', 398.8], ['toys and games', 267.3], ['pet supplies', 760.0], ['office supplies', 5364.0], ['health and wellness', 191.9], ['books and media', 78.5], ['pet supplies', 456.8], ['automotive', 80826.5], ['pet supplies', 180.3], ['health and wellness', 505.8], ['music', 6281.6], ['health and wellness', 847.5], ['books and media', 61.1], ['health and wellness', 356.9]]",1.9578211713206866,499,
27.0,"[['party supplies', 105.0], ['industrial and scientific', 59489.3], ['industrial and scientific', 47051.9], ['education and learning', 8084.5], ['education and learning', 3001.2], ['education and learning', 7478.5], ['education and learning', 8399.2], ['party supplies', 6.4], ['industrial and scientific', 2007.2], ['party supplies', 573.0], ['party supplies', 135.1], ['party supplies', 509.8], ['industrial and scientific', 56616.1], ['education and learning', 333.4], ['garden and outdoor', 8153.0], ['garden and outdoor', 14116.8], ['art and crafts', 178.5], ['party supplies', 742.6], ['baby and kids', 667.0], ['industrial and scientific', 16595.9], ['baby and kids', 968.0], ['garden and outdoor', 10191.9], ['art and crafts', 96.5], ['party supplies', 335.2], ['industrial and scientific', 55775.0], ['party supplies', 239.9], ['baby and kids', 598.0], ['party supplies', 671.4], ['party supplies', 178.7], ['music', 3156.8], ['education and learning', 3062.8], ['industrial and scientific', 5237.1], ['party supplies', 963.1], ['party supplies', 446.1], ['industrial and scientific', 57715.6], ['garden and outdoor', 3467.5], ['baby and kids', 41.7], ['party supplies', 614.1], ['industrial and scientific', 76020.3]]",4.455503934105065,992,welcome
24.0,"[['books and media', 764.6], ['sports and fitness', 253.9], ['home and kitchen', 13887.0], ['health and wellness', 548.3], ['pet supplies', 703.0], ['books and media', 741.4], ['books and media', 61.4], ['pet supplies', 767.2], ['sports and fitness', 496.9], ['food and beverages', 76.2], ['beauty and personal care', 421.5], ['sports and fitness', 3410.2], ['sports and fitness', 1753.5], ['books and media', 231.6], ['toys and games', 703.3], ['toys and games', 965.7], ['books and media', 893.1], ['sports and fitness', 1501.6], ['food and beverages', 40.8], ['toys and games', 697.4], ['automotive', 23853.2], ['food and beverages', 33.0], ['food and beverages', 42.0], ['books and media', 79.4], ['toys and games', 571.9], ['health and wellness', 948.7], ['home and kitchen', 16348.8], ['food and beverages', 50.3], ['sports and fitness', 3599.6], ['sports and fitness', 4950.1], ['sports and fitness', 1986.3], ['food and beverages', 2.4], ['automotive', 66111.1], ['books and media', 968.4], ['books and media', 77.0]]",4.4399594182939115,61,up-sell
56.0,"[['food and beverages', 20.7], ['health and wellness', 796.8]]",4.019872071271732,984,
33.0,"[['home and kitchen', 9676.8], ['beauty and personal care', 219.5], ['books and media', 330.1], ['sports and fitness', 844.3], ['beauty and personal care', 468.2], ['toys and games', 266.7], ['beauty and personal care', 279.2], ['beauty and personal care', 229.1], ['fashion', 7762.3], ['home and kitchen', 18022.0], ['fashion', 4068.8], ['home and kitchen', 16781.1], ['beauty and personal care', 398.7]]",4.643379308174037,108,cashback
24.0,"[['garden and outdoor', 11493.1], ['travel and leisure', 133.2], ['garden and outdoor', 7356.9], ['garden and outdoor', 8888.3], ['art and crafts', 957.6], ['garden and outdoor', 13975.5], ['travel and leisure', 6470.3], ['travel and leisure', 4388.1], ['art and crafts', 89.3], ['art and crafts', 484.4], ['travel and leisure', 3226.9], ['garden and outdoor', 14253.8], ['art and crafts', 712.9], ['art and crafts', 784.4], ['baby and kids', 999.5], ['art and crafts', 573.4], ['office supplies', 6727.3], ['art and crafts', 361.3], ['art and crafts', 50.4]]",4.105443161367765,975,
41.0,"[['travel and leisure', 3136.3], ['pet supplies', 680.8], ['food and beverages', 20.5], ['automotive', 42693.8], ['books and media', 932.8], ['health and wellness', 817.5], ['office supplies', 4349.7], ['automotive', 24142.0], ['office supplies', 7961.0], ['office supplies', 3583.9], ['office supplies', 92.9], ['music', 7907.6], ['music', 8535.9], ['pet supplies', 406.1], ['music', 9732.4], ['health and wellness', 951.1], ['health and wellness', 329.5], ['pet supplies', 759.1], ['garden and outdoor', 12878.6], ['music', 5995.9], ['toys and games', 956.3], ['food and beverages', 79.5], ['automotive', 70211.2], ['music', 2456.8], ['travel and leisure', 3113.2], ['travel and leisure', 3450.3], ['music', 6844.9], ['automotive', 58017.6], ['automotive', 78499.4], ['automotive', 89812.4]]",4.992333310083306,331,welcome
26.0,"[['art and crafts', 414.3]]",4.747155854071297,622,up-sell
56.0,"[['music', 2532.7], ['health and wellness', 61.6], ['office supplies', 1490.6], ['toys and games', 512.6], ['pet supplies', 819.4], ['pet supplies', 643.6], ['pet supplies', 368.0], ['music', 2476.3], ['pet supplies', 718.8], ['food and beverages', 79.5], ['music', 594.6], ['pet supplies', 222.0], ['health and wellness', 427.3], ['food and beverages', 94.5], ['pet supplies', 46.1], ['health and wellness', 75.4], ['food and beverages', 81.7], ['books and media', 588.1], ['office supplies', 3934.9]]",4.938872984649338,144,loyalty
37.0,"[['fashion', 3261.8], ['sports and fitness', 2265.5], ['fashion', 3924.0], ['home and kitchen', 6028.4], ['electronics', 2124.9], ['fashion', 1740.4], ['beauty and personal care', 13.2], ['sports and fitness', 926.8], ['food and beverages', 95.8], ['fashion', 2294.7], ['fashion', 5601.2], ['fashion', 7986.1], ['fashion', 5891.1], ['beauty and personal care', 417.9], ['sports and fitness', 792.1], ['books and media', 907.6], ['sports and fitness', 1122.9], ['beauty and personal care', 438.3], ['home and kitchen', 6320.3], ['beauty and personal care', 351.2], ['fashion', 1838.7], ['electronics', 4613.4], ['fashion', 7409.0], ['fashion', 5880.7], ['beauty and personal care', 205.7], ['fashion', 5178.5]]",3.249969036231601,531,loyalty
